created_at;full_text_en;label;;;;;;;
06/04/2025;#GazaHolocaust #StopGazaGenocide‌NOW #StopArmingIsrael The UNGA should forcefully push policy using #UnitingForPeace to suspend Israel and demand states sanction it as happened with apartheid South Africa. #ArmsEmbargoNow #DismantleZionism;n;;;;;;;
14/08/2024;A Palestinian youth displays his parkour skills amid the destruction in Gaza an act of resilience in the face of the ongoing Israeli aggression.🇵🇸 https://t.co/e5MnT1GSSO;n;;;;;;;
06/04/2025;Fuck Israel x America;c;;;;;;;
06/04/2025;The arc of justice is bending towards the people of Palestine;c;;;;;;;
06/04/2025;DEMONS ARE THOSE WHO KIDNAPPED &amp;n;;;;;;;
06/04/2025;@EYakoby Because Israel is beheading babies on live stream again;n;;;;;;;
06/04/2025;ISRAEL DID NOT START THE WAR GAZAN PALESTINIANS DID.;p;;;;;;;
09/12/2024;Israel Ngeb bombs Syria Stop Silent Stop Ignorant Keep Boycott! https://t.co/agjm1z9gw7;c;;;;;;;
06/04/2025;Seems like Israel is speaking.;n;;;;;;;
06/04/2025;Expel the Israeli Ambassador. Boycott Israel. Arms embargo to Israel now. Call upon the @UN @CIJ_ICJ and @IntlCrimCourt to act now. Justice delayed is justice denied.;c;;;;;;;
22/03/2025;Israel strikes southern Lebanon after threatening severe response following first rockets fired into Israel since November ceasefire https://t.co/7peKwCvh2u;n;;;;;;;
06/04/2025;I will pray for President Trump and Alex Jones Gods will be done they remain blessed. It is simple love the Jews and bless Jews. As I am Armenian you might say why has God not destroyed Azerbaijan? Its because Azerbaijan helps Israel and Armenians help Iran @RealAlexJones @potus;p;;;;;;;
06/04/2025;May God be with those VERY FEW REAL CHRISTIANS who stand with the Jews and Israel. https://t.co/tQbEmscZxB;p;;;;;;;
01/05/2024;Hey zionists It's PALESTINE 🇵🇸. Israel is an imaginary state https://t.co/ALJQoA8IpS;c;;;;;;;
06/04/2025;46 Killed in 24 Hours: Entire Families Killed as Israel Expands Incursions in Gaza https://t.co/ENTUL67YjJ via @PalestineChron;n;;;;;;;
06/04/2025;Welcome to West Israel Mr. Mileikowsky.;p;;;;;;;
06/04/2025;This psalm looks forward to the time of Messiah s appearing to what we call the second coming of Jesus particularly promising both the restoration of Israel and the subduing of the nations. https://t.co/vmQcUcJVvE;n;;;;;;;
06/04/2025;@Real_MAP_Tech $MAPTF to the moon;n;;;;;;;
06/04/2025;Israel is a death state entirely devoted to murdering human beings. Settlers are illegal aliens murdering natives and stealing their land. Palestinian American teen shot dead by Israeli settler officials say https://t.co/DFJlHln2On;n;;;;;;;
06/04/2025;The scale of terror Israel has inflicted is beyond anything else in human history.;c;;;;;;;
03/12/2023;@HananyaNaftali Israel Defense Forces are the worst you got the point dude;c;;;;;;;
10/10/2023;Israel is the entity that represents the interests of the #eua in the region. It acts as the 51st state of imperialism a military base to provoke neighbors and oppress the Palestinian people. https://t.co/lveovalgsu;n;;;;;;;
21/06/2024;The Republic of Armenia officially recgnizes Palestine as an independent state. 🇵🇸 https://t.co/6N5FUdoxzo;c;;;;;;;
26/06/2024;The ongoing bombardment of Palestine is intensifying daily bringing even more destruction and suffering. Citibank's partnership with Israel plays a direct role in supporting the genocide in Gaza. https://t.co/PizVo9HRbH;c;;;;;;;
09/10/2023;I asked a friend of mine who lives in Israel to report me and translate significant fragments of how people are experiencing this dramatic moment. The first is by Nuseir Yassin one of the most influential Palestinian -Israelis vloggers - or Israeli/Palestinian? For https://t.co/psfpduqo7u;n;;;;;;;
06/04/2025;Israel isn't arab;n;;;;;;;
06/04/2025;May G-D continue to Bless this boy and his beautiful teacher;n;;;;;;;
06/04/2025;@changeme711 @SilentlySirs It DOESN'T Matter Fucking Israel Are KILLING PEACEKEEPER'S &amp;c;;;;;;;
19/06/2024;A brief introduction of Israel. India and Indians should learn from the development of Israel for the development of Israel and the self -respect of the Jews. https://t.co/D5bgbww0btr;n;;;;;;;
23/07/2024;Bad news for Israel and his Washington sponsors: a National Unity Agreement between all political forces and Palestinian resistance thanks to China's mediation is signed in Beijing. https://t.co/mcunpeppde;n;;;;;;;
08/10/2023;I know many of you don't know why Israel 🇮🇱 farmers Palestine 🇵🇸 so let me discuss them »» »ii Israel Palestine War started with a 14th century over a piece of land a large area in the middle east include Israel Jordan Egypt all under the Ottoman Empire. https://t.co/ande9q0clh;n;;;;;;;
15/06/2024;How many times do I have to say this? Palestine doesn't exist. Israel has never lost a war and doesn't plan to lose. Fuck Hamas.;p;;;;;;;
06/04/2025;Trump rolls out red carpet for Israel s Netanyahu as he lands in the US #Israel #US https://t.co/Q5mPEyFlLW;n;;;;;;;
21/01/2024;Israel officials: Despite air and ground operations, no one has been able to destroy Hampais. @PallestinePashtu https://t.co/ykmwgaqtfm;n;;;;;;;
30/03/2025;1$rael is interested in Piece not in Peace. A piece of Palestine🇵🇸 A piece of Lebanon🇱🇧 A piece of Syria🇸🇾 A piece of Egypt🇪🇬 A piece of Jordan🇯🇴 A piece of Iraq🇮🇶 A piece of Saudi Arabia🇸🇦 https://t.co/YaMiAkjVOc;c;;;;;;;
24/09/2024;STUDENTS: In light of Israel's recent attacks on the people of Lebanon join and organize contingents for emergency mobilizations in your locale! As we near one year of genocide on Gaza we are reminded that the United States will continue to allow Israel to violate every norm https://t.co/PlXYwhBzCA;c;;;;;;;
06/04/2025;Radio silence from Western media outlets like @CTVNews and @CBCNews as Israel continues to mercilessly butcher Palestinian elders men women and children.;n;;;;;;;
06/04/2025;Warmongers in the USA/EU &amp;n;;;;;;;
06/04/2025;@whataboutyas @RTTHshow I love watching the world turn on you retards https://t.co/CM8RF1S7U9;n;;;;;;;
30/09/2024;We in Israel are dealing with death every day and Western politicians allow themselves to talk about a two-state solution The barbarians are firing rockets at Israel from all sides No state called Palestine will ever be established https://t.co/mxrxxcUJES;p;;;;;;;
06/04/2025;Quebec is like Canada's very own Israel within its borders.;n;;;;;;;
22/11/2023;Empty food for Israel;n;;;;;;;
19/01/2024;Sam: We targeted the Israeli military in the midst of Gaza Studies. That is, the guest of Hell. https://t.co/kii27tlt07;n;;;;;;;
16/11/2023;Israel dominates Palstina and will not leave one if you want to be part of these terrorist groups ️️ https://t.co/za0obqk1o3;p;;;;;;;
06/02/2025;US President Donald Trump sanctions International Criminal Court accusing it of illegitimate and baseless actions targeting US and Israel https://t.co/2d6GItIxzY;n;;;;;;;
04/11/2023;@sulaweshit ISRAEL;n;;;;;;;
06/04/2025;Jesus and the Day He Returns Come like a thief in the night https://t.co/geoiUy1XDr;n;;;;;;;
06/04/2025;@zeee_media Israel owns him.;n;;;;;;;
18/01/2025;Benjamin Netanyahu says Israel reserves right to resume war if necessary as region counts down to Gaza ceasefire - follow live: https://t.co/lljIWmdFHJ;n;;;;;;;
05/01/2025;Palestine is a made-up place invented to steal the Jewish homeland and to rewrite history to delegitimize Israel's very right to exist.;p;;;;;;;
06/04/2025;Peter Dutton is the worst thing that happened to Australia. How that racist bigot can be a candidate. What a shame for Australia.;c;;;;;;;
06/04/2025;Is this @AlboMP and @SenatorWong the line where you will condemn @Israel @IDF and @netanyahu for the slaughter of these beautiful children or are you still ok with unconditionally supporting Israel? Voters would like to know what it will take for you to finally place sanctions;c;;;;;;;
06/04/2025;Iranian Foreign Minister Abbas Araghchi says the US can dream that Iran will agree to a nuclear deal along the lines of the Libyan deal under which it will dismantle its entire nuclear program on its own initiative and with the agreement of the United States.;n;;;;;;;
18/04/2024;A small alone Jewish country surrounded by 50 Muslim countries is fighting for its existence. How can anyone refuse to support Israel. Otherwise, one day India may also have to see such a day. https://t.co/7fidgleakn;p;;;;;;;
06/04/2025;Taiwan has agreed to drop ALL tariffs on the United States joining India Israel Vietnam and Cambodia who also intend to zero out their tariffs - but Trump needs to acknowledge that we will negotiate with them quickly. If really about trade imbalance we are beyond fucked.;n;;;;;;;
06/04/2025;Jerusalem 24/7 Livestream: PRAY Over Jerusalem | TBN Israel https://t.co/bULSa9L5Kb via @YouTube;n;;;;;;;
06/04/2025;We re already in a Recession! Tariffs inflation Ukraine Israel. Conversation about the US being the policeman of the world! Rickards also mentions global warming the fact that plant life may die from lack of CO2! Which means all life on the planet dies https://t.co/9RjfD5IORR;n;;;;;;;
06/04/2025;Israel owns this guy so bad;n;;;;;;;
06/04/2025;Israel is the Devil if a Devil exists JFC!!;c;;;;;;;
26/12/2024;Wave of air strikes targets Yemen's main airport and Red Sea port in attacks blamed on Israel by Houthi rebels https://t.co/MlJlCHMJ0I;n;;;;;;;
06/04/2025;Rapists are fine for the Labour Party as long as they are being sponsored by Israel and support the genocide....;n;;;;;;;
06/04/2025;@goldspacemonk Well they are not charged with a crime. That is the definition of innocent in the judicial system.;p;;;;;;;
06/04/2025;Trump wa just playing. He is president for Israel.;n;;;;;;;
16/11/2023;@shxmsm @lwtcalz No one denies Palestine (region) existence. But everybody should know that Palestine the state was founded in 1988 40 years after Israel. https://t.co/h8sPEFAbh5;n;;;;;;;
18/01/2025;MASS MURDERERS. PURE AND SIMPLE. ISRAEL IS AN ABOMINATION AND PARIAH STATE OF OUR TIME. The Zionist project propped-up by US UK and EU will never be legitimate ever again. As unapologetic purveyors of genocide Israel as a political entity will never be welcome again as a;c;;;;;;;
06/04/2025;buried alive with their feet bound . Does Israel have the right to commit War Crimes? @Keir_Starmer are you still offering Israel your unconditional support? #GazaGenocide #WarCrimes #TheHague;c;;;;;;;
06/04/2025;I wonder do these people think that tagging the POTUS in braindead propaganda slogans will make him suddenly become anti-Israel? https://t.co/xVYLM7X6uw;n;;;;;;;
22/02/2024;Why there can NEVER be a #Palestinian State near #Israel: This morning a shooting attack on Hwy 1 btwn Ma'ale Adumim &amp;p;;;;;;;
13/01/2025;THIS IS THE SICK SADISTIC STATE OF ISRAEL - IT S ALREADY BEYOND THE PALE.;c;;;;;;;
13/12/2024;repost from @GUPS_SFSU on IG DIVESTMENT IS NOW PERMANENT. FOLLOWING OUR ENCAMPMENT PROTESTING SF STATE'S COMPLICTY IN ISRAEL'S GENOCIDE OF THE PALESTINIAN PEOPLE SF STATE DIVESTED FROM LOCKHEED MARTIN CATERPILLAR LEONARDO AND PALANTIR. AS OF TODAY THESE WINS WILL NOW BECOME https://t.co/9oSXxdZbyl;c;;;;;;;
03/10/2024;In FOUR DAYS students across the globe will rise on their campuses in a week of rage to mark one year since the start of the U.S.-Israel genocide against the Palestinians of Gaza. In the last two weeks we have witnessed the Zionist entity expand its violence on the people of https://t.co/vsBJJGEcau;n;;;;;;;
06/04/2025;@alexanderkatyk @JJPM49 @fres090 @IshiAmmi @cllramirm @NikitaSilver6 @IrishTimes Real Jews stand against Zionism. It is obvious;p;;;;;;;
19/06/2024;p1harmony fundraiser 🇵🇸 these are vinyl stickers with my own design. you can claim one for FREE by donating any amount (min. $1) in support of palestinians. us/canada only. limited quantity! all info is here: https://t.co/3QFi3bfLRV p1ece &amp;n;;;;;;;
04/02/2025;Watch live as US President Donald Trump and Israel's PM Benjamin Netanyahu hold joint White House news conference https://t.co/rMQWucZDFU;n;;;;;;;
07/10/2023;Israel is a Zionist and genocidal state where there are Jews who are against the barbarism made by its 1st Netanyahu Minister. And just as there are anti -ribbed Jews there are Palestinians who are not terrorists and Israel murder them with coldness. Ok? Well, #Palestine https://t.co/wjjyigg6bu;n;;;;;;;
22/10/2023;Anyone who says Israel is the only democracy in the Middle East is flat out lying. In reality it s just the opposite - it s a fascist pseudo theocratic &amp;n;;;;;;;
06/04/2025;Israel has repeatedly attacked Palestinian children and yet @PierrePoilievre spews Israeli propaganda to demonize to UN relief for victims of Israel's decades-long apartheid and genocide. He lacks the moral compass to lead the nation and will prioritize Israel🇮🇱 BEFORE Canada🇨🇦.;c;;;;;;;
06/04/2025;https://t.co/54hlX2Nx0h via @NYTimes #IOF: Scum. Of. The. Earth.;n;;;;;;;
06/04/2025;Islam is completely incompatible with ANY other society or belief system. It IS NOT a religion. It is a terrorist organization. It s the world s largest propaganda machine to discredit Israel. It celebrates murder and is built on sexual perversion. These are FACTS!!;p;;;;;;;
06/04/2025;Israel: we're not withholding humanitarian aid. Reality:;c;;;;;;;
13/11/2023;Netanyahu is continuing with the strategy that led Israel to the abyss: pushing the PA into a corner in order to shoot down any option for a two-state solution collaborating with settler parties and setting the region on fire | Haaretz Editorial https://t.co/dPetYXMAxQ;c;;;;;;;
06/04/2025;#LetsSeeShallWe #trump and the fall of an empire. What will rise from his ashes. #April7 #netanyahu just arrived in #Washington because he has the key now so the #US is in the control of #israel.;n;;;;;;;
