conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1908981015290273964,Sun Apr 06 20:31:55 +0000 2025,1,Last time I checked Isreal was an independent country and could decide who it does and does not let ijnto it's country. The ICC and ICJ and now these two it's propaganda Israel has a right to Deport whoever she wants. There's no mutual respect with Hamas on October 7th people https://t.co/rta4QO7BUf,1908981015290273964,https://pbs.twimg.com/ext_tw_video_thumb/1908980778525974528/pu/img/BgcsRkBfZG7mzD-l.jpg,,en,,1,2,0,https://x.com/undefined/status/1908981015290273964,1808241044796104705,;;
1908842917369684475,Sun Apr 06 18:12:32 +0000 2025,16,@albieamankona @KemiBadenoch Israel like any sovereign nation has the right to control its borders &amp;;
1908989964940878102,Sun Apr 06 21:07:29 +0000 2025,0,Kemi Badenoch has got this bang on. If Israel sees those women as a threat to their security then they have every right to protect their country. #Israel #ITVNews. Emily Thornberry hasn't the slightest clue what she's on about. She should stick to her local constituents.,1908989964940878102,,,en,,0,1,0,https://x.com/undefined/status/1908989964940878102,1551333419912761346,;;
1908823855872839712,Sun Apr 06 11:30:08 +0000 2025,38,@DavidLammy @KemiBadenoch Israel have every right to deny entry to anyone they so wish. The UK has the same rights but doesn t use them! #StopTheBoats,1908844670240588107,,DavidLammy,en,,0,3,2,https://x.com/undefined/status/1908844670240588107,1588582736008290306,;;
1844252883832705175,Fri Oct 11 03:47:20 +0000 2024,0,@Neshek18 @Mahmoud_Bassam8 @TomLondon6 So you admit hamas has the right to attack them. Great. https://t.co/TS0L9C2X4d,1844585548867838329,https://pbs.twimg.com/media/GZlIx07WIAY1-8h.jpg,Neshek18,en,,0,1,0,https://x.com/undefined/status/1844585548867838329,1841113170229776389,;;
1908785496202883107,Sun Apr 06 13:28:14 +0000 2025,67,@DVATW It's interesting isn't it the way the mainstream has reacted to this? Israel is a sovereign territory and has the right to refuse entry to ever it wishes. The real question we should be asking ourselves is why Israel deny them access in the first place?,1908874391368118395,,DVATW,en,,0,11,3,https://x.com/undefined/status/1908874391368118395,1808882367773429760,;;
1908959180230365433,Sun Apr 06 19:05:09 +0000 2025,4,I don't want to hear ONE GODDAMN THING about palestinians kids or otherwise when ALL hamas has to do to end all of this is give back who ever is still left alive of the hostage and accept Israel's right to exist After 547 days of torture starvation and cruelty whatever the,1908959180230365433,,,en,,0,0,2,https://x.com/undefined/status/1908959180230365433,528983483,;;
1838177422677570035,Mon Sep 23 11:23:43 +0000 2024,296,Lebanon has the right to defend itself. That right is clear and unambiguous in international law. But not one western leader will say so out loud. Yet they spent months falsely claiming Israel has that right in relation to Gaza. When it does not because Gaza is occupied.,1838177422677570035,,,en,,0,7,129,https://x.com/undefined/status/1838177422677570035,1372837930650234880,;;
1908824129014292715,Sun Apr 06 19:14:09 +0000 2025,1,@LukeMLabour Israel has the right to refuse entry to anyone they think undesirable. Just like the UK. Except we don t exert that right when it comes to defending our own borders,1908961443401072895,,LukeMLabour,en,,0,0,0,https://x.com/undefined/status/1908961443401072895,414676222,;;
1848658794173116522,Fri Oct 25 20:58:04 +0000 2024,0,@MaureenStroud @JKMATHEW14 Yep history book written by Israeli Historians are wrong but person on twitter is right. No wonder the world has turned on you people,1849918371372073269,,MaureenStroud,en,,0,1,0,https://x.com/undefined/status/1849918371372073269,1841113170229776389,;;
1908668299124093419,Sun Apr 06 16:32:45 +0000 2025,1,@putra_ME @gghamari No it s not generally okay under international law for Israel to kill Palestinians. The International Court of Justice has ruled Israel s occupation illegal suggesting killings tied to it violate human rights laws. While self-defense is a right it must be proportionate and,1908920826855842096,,putra_ME,en,,0,1,0,https://x.com/undefined/status/1908920826855842096,1720665183188922368,;;
1726587184625717623,Mon Nov 20 13:03:57 +0000 2023,1182,Under international law Israel does NOT have a right to defend itself in the occupied territories of Palestine. In this case only PALESTINIANS have the right to defend itself. Explained by Francesca Albanese UN Special Rapporteur for #Palestine https://t.co/dbd4Fn3D93,1726587184625717623,https://pbs.twimg.com/amplify_video_thumb/1726267629961125889/img/yUvsiqC-a5eIyde6.jpg,,en,,62,78,733,https://x.com/undefined/status/1726587184625717623,16936686,;;
1908677828163359149,Sun Apr 06 12:51:48 +0000 2025,5,@nypost Israel has the right to do that.,1908865220904132729,,nypost,en,,0,0,0,https://x.com/undefined/status/1908865220904132729,1426007779781844992,;;
1868707039658353147,Mon Dec 16 17:17:31 +0000 2024,182,Israel is the illegal occupying power in the West Bank. There's a legal right to armed resistance against an illegally occupying power as confirmed by Judge Charlesworth in the recent ICJ case. There's no right to collectively punish a civilian population regardless,1868707039658353147,,,en,,1,1,33,https://x.com/undefined/status/1868707039658353147,1856994130595123200,;;
1908918567610839090,Sun Apr 06 16:23:47 +0000 2025,2,Trump is really testing the US popular support for Israel. RN majority of em support israels right to defend itself but trump and the current corrupt israeli goverment is pushing it..hamas/october 7 is obj evil but this has to STOP.,1908918567610839090,,,en,,0,0,0,https://x.com/undefined/status/1908918567610839090,1374875521876697090,;;
1908763170669199764,Sun Apr 06 19:15:17 +0000 2025,0,@itvnews Plenty of foreign politicians have been denied entry to the UK. Israel has the right to do the same.,1908961727602901163,,itvnews,en,,0,0,0,https://x.com/undefined/status/1908961727602901163,1865842778900500480,;;
1908881105458971000,Sun Apr 06 17:01:20 +0000 2025,283,@StephenFlynnSNP Why is it absurd? Israel has the absolute right to protect its borders from undesirables .,1908928017528684557,,StephenFlynnSNP,en,,0,4,14,https://x.com/undefined/status/1908928017528684557,43739838,;;
1908822507743781349,Sun Apr 06 19:56:11 +0000 2025,1,@MarkSeddon1962 Quite clearly Kemi Badenoch believes an ALLY ISRAEL has the RIGHT to stop ANYONE entry who is #AntiIsrael. I suggest your accusation of her is WRONG ENTIRELY. https://t.co/JJj4Z48E9N,1908972019657666825,https://pbs.twimg.com/media/Gn4H7zNWUAAIR7G.jpg,MarkSeddon1962,en,,0,0,0,https://x.com/undefined/status/1908972019657666825,1849337911,;;
1900911338123149670,Sun Mar 16 13:08:57 +0000 2025,13,@StephanieC40595 The guy on the right has murdered between 25 000-40 000 children. The guy on the left has not.,1901259390784528426,,StephanieC40595,en,,0,3,1,https://x.com/undefined/status/1901259390784528426,1841113170229776389,;;
1729768081163944314,Wed Nov 29 07:43:42 +0000 2023,1514,Israel has the right to defend itself. 1. Israel has genocidal terror groups on its borders. 2. It has Iran making genocidal threats not so far away. 3. We all saw what happened on Oct 7. Israel's right does not depend on how you feel in Europe / US. This isn't about you.,1729768081163944314,,,en,,24,403,345,https://x.com/undefined/status/1729768081163944314,53854893,;;
1908928060474220649,Sun Apr 06 18:16:11 +0000 2025,150,@BBCPolitics Israel is a sovereign country it has the right to deny entry to people who hate them. If only the U.K. would do the same.,1908946855570149504,,BBCPolitics,en,,0,2,6,https://x.com/undefined/status/1908946855570149504,416500767,;;
1908817157623853356,Sun Apr 06 09:40:49 +0000 2025,80, The Palestinians had every right to do what they did on October 7. Israel has been under the UN charter as an occupying power since 1967. It has never never fulfilled its responsibilities as an occupying power never intended to fulfill them. In fact it has dispossessed https://t.co/5H0zYqoRqI,1908817157623853356,https://pbs.twimg.com/ext_tw_video_thumb/1908814870377582592/pu/img/MMmXYDcYaZuPZ0n4.jpg,,en,,1,9,42,https://x.com/undefined/status/1908817157623853356,1519600010295451649,;;
1908807029432385797,Sun Apr 06 09:36:48 +0000 2025,41,@Peston @bbclaurak She was quite right on this occasion. They clearly went there with the intentions of stirring the pot and earning themselves virtue points with the crackpot Left. Israel has the absolute right to refuse entry to undesirables. If only the UK would do so...,1908816149673804179,,Peston,en,,0,2,1,https://x.com/undefined/status/1908816149673804179,1428116447050571779,;;
1908848520158720048,Sun Apr 06 11:45:26 +0000 2025,304,The collective punishment policy pursued by Israel on Gaza have to be ended. All of us in Gaza have the right to live in peace and the world has to give us our rights to live in peace. We're Human We're not Terrorists.,1908848520158720048,,,en,,1,8,106,https://x.com/undefined/status/1908848520158720048,1329849976739012609,;;
1908652784473543059,Sun Apr 06 12:02:18 +0000 2025,2,@HFalconerMP Israel has the right to refuse two notorious anti-Israeli activists on its territory !,1908852764018352580,,HFalconerMP,en,,0,0,0,https://x.com/undefined/status/1908852764018352580,1686729025912229888,;;
1908837289767153852,Sun Apr 06 17:07:35 +0000 2025,0,@cajardineMP Would you allow terrorists into your home? Israel has the right to refuse anyone. You want to boycott Israel? THEN DON'T GO TO ISRAEL!!!!!!!,1908929589726065011,,cajardineMP,en,,0,0,0,https://x.com/undefined/status/1908929589726065011,1534751394527182848,;;
1908975963808952322,Sun Apr 06 20:11:51 +0000 2025,0,Is anyone still trotting out the Israel has the right to defend itself pish.,1908975963808952322,,,en,,0,0,0,https://x.com/undefined/status/1908975963808952322,98408318,;;
1722178253446689185,Wed Nov 08 09:04:26 +0000 2023,641,International law is this. Israel has no right of self defence within the territories it illegally occupies. The occupied people have the right of armed struggle. Israel is a state recognised by the UN. Within those recognised boundaries it has the right of self defence.,1722178253446689185,,,en,,18,54,326,https://x.com/undefined/status/1722178253446689185,27716419,;;
1908825437930693081,Sun Apr 06 13:29:27 +0000 2025,82,@SkyNews Well they shouldn t have lied on their entry form and if they hadn t been spewing so much anti-Israel propaganda then I m sure things might have been different. Every country has the right to bar certain people who they deem to be a threat or who are coming into their country,1908874696147267712,,SkyNews,en,,0,2,5,https://x.com/undefined/status/1908874696147267712,239338961,;;
1909008715665346739,Sun Apr 06 22:22:00 +0000 2025,2, Israel has a right to exist is the new state's rights. ,1909008715665346739,,,en,,0,0,0,https://x.com/undefined/status/1909008715665346739,1280561173910306816,;;
1908955355863789974,Sun Apr 06 18:49:58 +0000 2025,1,no israel does not have a right to exist and every community organiser self proclaimed leftist communist or socialist who is afraid be honest about that is part of why the Overton window has shifted so far right in america,1908955355863789974,,,en,,0,0,0,https://x.com/undefined/status/1908955355863789974,1341466028950347778,;;
1847267959204368711,Fri Oct 18 13:26:16 +0000 2024,536,MEMO to UK journalists: Israel has NO RIGHT to even be in Gaza;;
1908973271766462765,Sun Apr 06 20:01:09 +0000 2025,9,The idea that anyone who converts to Judaism has a right to live in Israel is like saying anyone who converts to Christianity should have a right to live in the Vatican City. It is clearly an absurd proposition. Only people born to ethnically Jewish parents should have the right.,1908973271766462765,,,en,,0,1,5,https://x.com/undefined/status/1908973271766462765,1001775960763588608,;;
1908907380789608879,Sun Apr 06 18:18:16 +0000 2025,2,@alexharmstrong They make me wanna throw up. Israel has the right to eject anti semitic haters,1908947378251456769,,alexharmstrong,en,,0,1,0,https://x.com/undefined/status/1908947378251456769,587203543,;;
1908785496202883107,Sun Apr 06 14:58:39 +0000 2025,0,@DVATW It's not unacceptable . Israel has the right to bar entry to anyone who they feel would politically agitate against the state .,1908897145974927423,,DVATW,en,,0,0,0,https://x.com/undefined/status/1908897145974927423,85311125,;;
1908897508224283009,Sun Apr 06 16:43:37 +0000 2025,4,@LionsOfZion_ORG As a Sovereign nation Israel has the right to choose who enters their country. Security Risk. UK might have open borders but look at the mess they are in.,1908923558677651857,,LionsOfZion_ORG,en,,0,0,0,https://x.com/undefined/status/1908923558677651857,717069654158655488,;;
1908797845341110465,Sun Apr 06 20:58:50 +0000 2025,3,@andrewpakes_ Israel has the right to refuse admittance to hostile actors.,1908987786339758576,,andrewpakes_,en,,0,0,1,https://x.com/undefined/status/1908987786339758576,1350041454,;;
1908892744275152918,Sun Apr 06 14:41:10 +0000 2025,1,What about the fact they used their privilege to lie to the Israeli authorities claiming to be on government business. Israel has every right to refuse them entry!,1908892744275152918,,,en,,0,0,0,https://x.com/undefined/status/1908892744275152918,493311945,;;
1908946085290381689,Sun Apr 06 18:13:07 +0000 2025,0,I think someone has to say it: #Israel a terrorist refugee group doesn't have the right to defend itself. Simple. Are they even human?,1908946085290381689,,,en,,0,0,0,https://x.com/undefined/status/1908946085290381689,542713368,;;
1908905782424305677,Sun Apr 06 15:32:58 +0000 2025,1,Now who's the colonialist here? An sovereign state has the right to deny entry to whomever it wishes - or does Mr Lammy think that Israel is a British colony and therefore is not allowed to prevent entry of its rulers ? ,1908905782424305677,,,en,,0,0,0,https://x.com/undefined/status/1908905782424305677,29213640,;;
